0,1,2
168.0,197.0,2.0
169.0,152.0,2.0
168.0,151.0,2.0
165.0,120.0,2.0
162.0,110.0,2.0
165.0,113.0,2.0
168.0,121.0,2.0
170.0,125.0,2.0
162.0,152.0,2.0
167.0,103.0,2.0
169.0,176.0,2.0
169.0,127.0,2.0
163.0,120.0,2.0
160.0,131.0,2.0
170.0,100.0,2.0
168.0,183.0,2.0
165.0,187.0,2.0
166.0,186.0,2.0
168.0,172.0,2.0
160.0,105.0,2.0
170.0,146.0,2.0
164.0,171.0,2.0
163.0,107.0,2.0
161.0,156.0,2.0
165.0,119.0,2.0
164.0,171.0,2.0
162.0,136.0,2.0
162.0,120.0,2.0
162.0,117.0,2.0
168.0,139.0,2.0
162.0,136.0,2.0
164.0,144.0,2.0
166.0,112.0,2.0
165.0,109.0,2.0
162.0,100.0,2.0
169.0,123.0,2.0
166.0,154.0,2.0
161.0,182.0,2.0
168.0,138.0,2.0
166.0,133.0,2.0
163.0,110.0,2.0
166.0,170.0,2.0
167.0,157.0,2.0
168.0,106.0,2.0
161.0,125.0,2.0
163.0,169.0,2.0
169.0,168.0,2.0
170.0,169.0,2.0
163.0,128.0,2.0
160.0,157.0,2.0
163.0,178.0,2.0
163.0,193.0,2.0
166.0,106.0,2.0
170.0,118.0,2.0
164.0,138.0,2.0
164.0,194.0,2.0
161.0,101.0,2.0
167.0,144.0,2.0
167.0,189.0,2.0
167.0,180.0,2.0
166.0,195.0,2.0
169.0,101.0,2.0
163.0,117.0,2.0
163.0,168.0,2.0
168.0,171.0,2.0
166.0,124.0,2.0
166.0,101.0,2.0
167.0,114.0,2.0
163.0,112.0,2.0
162.0,192.0,2.0
169.0,128.0,2.0
164.0,109.0,2.0
166.0,112.0,2.0
161.0,170.0,2.0
165.0,105.0,2.0
167.0,196.0,2.0
165.0,181.0,2.0
165.0,130.0,2.0
164.0,163.0,2.0
165.0,191.0,2.0
164.0,119.0,2.0
169.0,165.0,2.0
167.0,135.0,2.0
164.0,163.0,2.0
167.0,133.0,2.0
160.0,170.0,2.0
166.0,148.0,2.0
170.0,135.0,2.0
156.0,152.0,2.0
131.0,156.0,2.0
165.0,155.0,2.0
156.0,159.0,2.0
151.0,155.0,2.0
132.0,154.0,2.0
140.0,158.0,2.0
136.0,150.0,2.0
169.0,157.0,2.0
130.0,151.0,2.0
166.0,158.0,2.0
166.0,158.0,2.0
135.0,151.0,2.0
147.0,154.0,2.0
130.0,152.0,2.0
163.0,158.0,2.0
155.0,157.0,2.0
130.0,152.0,2.0
135.0,151.0,2.0
146.0,154.0,2.0
140.0,152.0,2.0
140.0,157.0,2.0
152.0,151.0,2.0
135.0,152.0,2.0
169.0,156.0,2.0
140.0,157.0,2.0
133.0,151.0,2.0
168.0,155.0,2.0
165.0,151.0,2.0
154.0,152.0,2.0
137.0,152.0,2.0
163.0,157.0,2.0
167.0,159.0,2.0
135.0,156.0,2.0
152.0,155.0,2.0
138.0,150.0,2.0
146.0,156.0,2.0
144.0,151.0,2.0
168.0,153.0,2.0
169.0,151.0,2.0
161.0,158.0,2.0
157.0,154.0,2.0
134.0,158.0,2.0
135.0,155.0,2.0
146.0,159.0,2.0
169.0,150.0,2.0
152.0,157.0,2.0
141.0,155.0,2.0
166.0,156.0,2.0
139.0,152.0,2.0
132.0,159.0,2.0
164.0,153.0,2.0
148.0,158.0,2.0
136.0,157.0,2.0
162.0,154.0,2.0
136.0,152.0,2.0
136.0,154.0,2.0
141.0,158.0,2.0
141.0,158.0,2.0
138.0,150.0,2.0
151.0,156.0,2.0
135.0,154.0,2.0
140.0,154.0,2.0
139.0,152.0,2.0
169.0,158.0,2.0
140.0,154.0,2.0
132.0,156.0,2.0
159.0,156.0,2.0
157.0,150.0,2.0
168.0,153.0,2.0
139.0,153.0,2.0
167.0,150.0,2.0
161.0,154.0,2.0
164.0,154.0,2.0
163.0,151.0,2.0
155.0,151.0,2.0
155.0,158.0,2.0
160.0,157.0,2.0
150.0,151.0,2.0
143.0,153.0,2.0
150.0,155.0,2.0
152.0,156.0,2.0
133.0,155.0,2.0
164.0,152.0,2.0
144.0,155.0,2.0
169.0,156.0,2.0
142.0,157.0,2.0
151.0,152.0,2.0
130.0,152.0,2.0
168.0,155.0,2.0
140.0,159.0,2.0
149.0,150.0,2.0
164.0,150.0,2.0
155.0,153.0,2.0
130.0,154.0,2.0
169.0,150.0,2.0
150.0,153.0,2.0
136.0,150.0,2.0
132.0,159.0,2.0
140.0,157.0,2.0
135.0,150.0,2.0
147.0,150.0,2.0
144.0,152.0,2.0
165.0,155.0,2.0
162.0,158.0,2.0
153.0,157.0,2.0
152.0,153.0,2.0
132.0,157.0,2.0
157.0,153.0,2.0
146.0,153.0,2.0
139.0,159.0,2.0
132.0,152.0,2.0
150.0,159.0,2.0
152.0,153.0,2.0
166.0,158.0,2.0
167.0,151.0,2.0
138.0,152.0,2.0
156.0,151.0,2.0
161.0,159.0,2.0
148.0,154.0,2.0
166.0,157.0,2.0
147.0,157.0,2.0
145.0,154.0,2.0
134.0,154.0,2.0
156.0,158.0,2.0
158.0,157.0,2.0
156.0,158.0,2.0
167.0,152.0,2.0
144.0,159.0,2.0
157.0,156.0,2.0
151.0,154.0,2.0
147.0,155.0,2.0
153.0,155.0,2.0
137.0,153.0,2.0
163.0,155.0,2.0
151.0,154.0,2.0
167.0,157.0,2.0
148.0,153.0,2.0
154.0,153.0,2.0
154.0,151.0,2.0
137.0,151.0,2.0
157.0,158.0,2.0
146.0,151.0,2.0
154.0,150.0,2.0
164.0,157.0,2.0
131.0,151.0,2.0
147.0,158.0,2.0
167.0,153.0,2.0
157.0,154.0,2.0
165.0,150.0,2.0
135.0,156.0,2.0
169.0,157.0,2.0
152.0,150.0,2.0
162.0,153.0,2.0
169.0,152.0,2.0
160.0,155.0,2.0
165.0,150.0,2.0
168.0,151.0,2.0
139.0,150.0,2.0
155.0,159.0,2.0
146.0,154.0,2.0
134.0,155.0,2.0
154.0,158.0,2.0
139.0,156.0,2.0
153.0,157.0,2.0
159.0,150.0,2.0
134.0,153.0,2.0
134.0,155.0,2.0
137.0,153.0,2.0
145.0,159.0,2.0
141.0,153.0,2.0
167.0,154.0,2.0
142.0,158.0,2.0
146.0,151.0,2.0
153.0,153.0,2.0
134.0,158.0,2.0
152.0,158.0,2.0
138.0,153.0,2.0
155.0,154.0,2.0
155.0,156.0,2.0
136.0,154.0,2.0
136.0,150.0,2.0
170.0,157.0,2.0
163.0,158.0,2.0
166.0,156.0,2.0
148.0,152.0,2.0
170.0,156.0,2.0
135.0,152.0,2.0
166.0,156.0,2.0
140.0,151.0,2.0
135.0,155.0,2.0
169.0,151.0,2.0
135.0,154.0,2.0
141.0,151.0,2.0
148.0,154.0,2.0
155.0,157.0,2.0
156.0,150.0,2.0
151.0,150.0,2.0
157.0,154.0,2.0
145.0,154.0,2.0
167.0,157.0,2.0
133.0,151.0,2.0
152.0,157.0,2.0
170.0,157.0,2.0
148.0,158.0,2.0
165.0,156.0,2.0
151.0,152.0,2.0
161.0,158.0,2.0
132.0,151.0,2.0
131.0,156.0,2.0
151.0,156.0,2.0
142.0,157.0,2.0
149.0,158.0,2.0
149.0,151.0,2.0
157.0,153.0,2.0
161.0,157.0,2.0
132.0,151.0,2.0
160.0,153.0,2.0
141.0,154.0,2.0
145.0,151.0,2.0
135.0,155.0,2.0
134.0,159.0,2.0
165.0,150.0,2.0
166.0,151.0,2.0
135.0,151.0,2.0
162.0,151.0,2.0
170.0,155.0,2.0
163.0,156.0,2.0
150.0,151.0,2.0
157.0,154.0,2.0
140.0,151.0,2.0
151.0,151.0,2.0
161.0,151.0,2.0
157.0,156.0,2.0
158.0,159.0,2.0
159.0,154.0,2.0
170.0,157.0,2.0
136.0,156.0,2.0
156.0,159.0,2.0
140.0,158.0,2.0
133.0,152.0,2.0
160.0,152.0,2.0
142.0,159.0,2.0
168.0,150.0,2.0
134.0,152.0,2.0
164.0,152.0,2.0
150.0,158.0,2.0
147.0,159.0,2.0
151.0,155.0,2.0
132.0,151.0,2.0
151.0,153.0,2.0
146.0,150.0,2.0
136.0,159.0,2.0
140.0,154.0,2.0
158.0,155.0,2.0
162.0,150.0,2.0
164.0,152.0,2.0
130.0,159.0,2.0
142.0,154.0,2.0
164.0,157.0,2.0
149.0,158.0,2.0
139.0,154.0,2.0
136.0,154.0,2.0
155.0,157.0,2.0
135.0,155.0,2.0
150.0,152.0,2.0
148.0,159.0,2.0
136.0,157.0,2.0
142.0,155.0,2.0
146.0,157.0,2.0
163.0,152.0,2.0
151.0,158.0,2.0
131.0,152.0,2.0
161.0,151.0,2.0
159.0,157.0,2.0
142.0,156.0,2.0
158.0,150.0,2.0
168.0,156.0,2.0
163.0,157.0,2.0
133.0,159.0,2.0
132.0,154.0,2.0
166.0,155.0,2.0
167.0,157.0,2.0
151.0,158.0,2.0
160.0,158.0,2.0
134.0,152.0,2.0
140.0,151.0,2.0
166.0,157.0,2.0
154.0,154.0,2.0
151.0,159.0,2.0
154.0,153.0,2.0
163.0,157.0,2.0
137.0,159.0,2.0
154.0,151.0,2.0
170.0,150.0,2.0
164.0,156.0,2.0
144.0,155.0,2.0
132.0,153.0,2.0
155.0,154.0,2.0
131.0,153.0,2.0
136.0,157.0,2.0
167.0,150.0,2.0
147.0,154.0,2.0
136.0,152.0,2.0
155.0,150.0,2.0
167.0,157.0,2.0
137.0,156.0,2.0
170.0,150.0,2.0
136.0,150.0,2.0
163.0,150.0,2.0
169.0,150.0,2.0
157.0,154.0,2.0
164.0,159.0,2.0
157.0,151.0,2.0
133.0,157.0,2.0
156.0,151.0,2.0
164.0,150.0,2.0
130.0,152.0,2.0
140.0,154.0,2.0
132.0,153.0,2.0
152.0,150.0,2.0
164.0,157.0,2.0
136.0,150.0,2.0
130.0,154.0,2.0
141.0,150.0,2.0
152.0,151.0,2.0
145.0,152.0,2.0
157.0,158.0,2.0
147.0,156.0,2.0
154.0,153.0,2.0
160.0,155.0,2.0
166.0,150.0,2.0
161.0,159.0,2.0
163.0,151.0,2.0
148.0,152.0,2.0
130.0,152.0,2.0
140.0,150.0,2.0
154.0,157.0,2.0
156.0,156.0,2.0
166.0,155.0,2.0
137.0,151.0,2.0
155.0,152.0,2.0
157.0,159.0,2.0
154.0,153.0,2.0
150.0,151.0,2.0
164.0,155.0,2.0
150.0,155.0,2.0
140.0,153.0,2.0
163.0,152.0,2.0
162.0,158.0,2.0
144.0,158.0,2.0
133.0,152.0,2.0
168.0,150.0,2.0
164.0,158.0,2.0
164.0,150.0,2.0
155.0,154.0,2.0
130.0,150.0,2.0
148.0,152.0,2.0
166.0,155.0,2.0
142.0,158.0,2.0
153.0,151.0,2.0
166.0,159.0,2.0
140.0,154.0,2.0
149.0,159.0,2.0
163.0,159.0,2.0
148.0,154.0,2.0
142.0,153.0,2.0
148.0,157.0,2.0
150.0,153.0,2.0
155.0,153.0,2.0
143.0,151.0,2.0
140.0,156.0,2.0
153.0,150.0,2.0
160.0,154.0,2.0
168.0,151.0,2.0
167.0,157.0,2.0
154.0,154.0,2.0
155.0,157.0,2.0
140.0,156.0,2.0
142.0,150.0,2.0
163.0,152.0,2.0
152.0,158.0,2.0
159.0,150.0,2.0
151.0,153.0,2.0
131.0,152.0,2.0
161.0,156.0,2.0
160.0,150.0,2.0
156.0,155.0,2.0
166.0,159.0,2.0
143.0,151.0,2.0
163.0,152.0,2.0
141.0,154.0,2.0
166.0,152.0,2.0
167.0,151.0,2.0
143.0,154.0,2.0
150.0,154.0,2.0
156.0,152.0,2.0
155.0,156.0,2.0
162.0,156.0,2.0
166.0,150.0,2.0
149.0,159.0,2.0
155.0,151.0,2.0
143.0,159.0,2.0
160.0,157.0,2.0
143.0,156.0,2.0
163.0,159.0,2.0
132.0,150.0,2.0
145.0,154.0,2.0
139.0,153.0,2.0
147.0,157.0,2.0
134.0,158.0,2.0
146.0,153.0,2.0
134.0,152.0,2.0
134.0,159.0,2.0
146.0,155.0,2.0
165.0,156.0,2.0
134.0,156.0,2.0
135.0,155.0,2.0
131.0,150.0,2.0
156.0,159.0,2.0
146.0,159.0,2.0
164.0,156.0,2.0
167.0,150.0,2.0
168.0,152.0,2.0
138.0,151.0,2.0
141.0,151.0,2.0
166.0,156.0,2.0
138.0,156.0,2.0
136.0,156.0,2.0
130.0,154.0,2.0
166.0,156.0,2.0
133.0,150.0,2.0
138.0,150.0,2.0
132.0,151.0,2.0
157.0,155.0,2.0
164.0,150.0,2.0
142.0,152.0,2.0
140.0,152.0,2.0
168.0,159.0,2.0
158.0,152.0,2.0
144.0,158.0,2.0
146.0,154.0,2.0
168.0,153.0,2.0
149.0,151.0,2.0
137.0,156.0,2.0
154.0,154.0,2.0
147.0,151.0,2.0
168.0,156.0,2.0
165.0,158.0,2.0
152.0,158.0,2.0
155.0,151.0,2.0
140.0,150.0,2.0
165.0,153.0,2.0
137.0,152.0,2.0
155.0,153.0,2.0
167.0,156.0,2.0
136.0,153.0,2.0
135.0,154.0,2.0
134.0,151.0,2.0
134.0,150.0,2.0
149.0,159.0,2.0
161.0,156.0,2.0
162.0,153.0,2.0
133.0,155.0,2.0
143.0,152.0,2.0
149.0,159.0,2.0
148.0,154.0,2.0
139.0,157.0,2.0
143.0,151.0,2.0
163.0,157.0,2.0
138.0,153.0,2.0
157.0,150.0,2.0
149.0,150.0,2.0
154.0,159.0,2.0
151.0,156.0,2.0
130.0,157.0,2.0
146.0,155.0,2.0
151.0,159.0,2.0
164.0,156.0,2.0
147.0,153.0,2.0
146.0,158.0,2.0
138.0,159.0,2.0
143.0,158.0,2.0
167.0,157.0,2.0
161.0,151.0,2.0
141.0,155.0,2.0
142.0,155.0,2.0
150.0,159.0,2.0
160.0,152.0,2.0
145.0,154.0,2.0
169.0,151.0,2.0
147.0,153.0,2.0
152.0,158.0,2.0
163.0,150.0,2.0
147.0,151.0,2.0
140.0,150.0,2.0
144.0,153.0,2.0
147.0,159.0,2.0
155.0,157.0,2.0
164.0,154.0,2.0
143.0,105.0,2.0
138.0,108.0,2.0
155.0,109.0,2.0
139.0,103.0,2.0
137.0,109.0,2.0
157.0,104.0,2.0
142.0,108.0,2.0
145.0,105.0,2.0
137.0,107.0,2.0
148.0,109.0,2.0
160.0,101.0,2.0
157.0,101.0,2.0
141.0,103.0,2.0
152.0,105.0,2.0
148.0,101.0,2.0
159.0,103.0,2.0
158.0,101.0,2.0
170.0,107.0,2.0
130.0,106.0,2.0
164.0,108.0,2.0
136.0,106.0,2.0
158.0,105.0,2.0
166.0,104.0,2.0
138.0,107.0,2.0
165.0,107.0,2.0
133.0,109.0,2.0
150.0,102.0,2.0
162.0,107.0,2.0
154.0,103.0,2.0
153.0,109.0,2.0
133.0,109.0,2.0
135.0,108.0,2.0
157.0,101.0,2.0
147.0,102.0,2.0
170.0,103.0,2.0
131.0,101.0,2.0
145.0,107.0,2.0
132.0,106.0,2.0
162.0,108.0,2.0
148.0,106.0,2.0
151.0,104.0,2.0
131.0,105.0,2.0
136.0,101.0,2.0
154.0,108.0,2.0
149.0,104.0,2.0
149.0,103.0,2.0
168.0,107.0,2.0
143.0,105.0,2.0
165.0,107.0,2.0
163.0,105.0,2.0
165.0,104.0,2.0
153.0,105.0,2.0
150.0,108.0,2.0
135.0,101.0,2.0
131.0,105.0,2.0
152.0,102.0,2.0
158.0,103.0,2.0
164.0,107.0,2.0
148.0,104.0,2.0
161.0,103.0,2.0
155.0,102.0,2.0
140.0,107.0,2.0
163.0,102.0,2.0
139.0,109.0,2.0
132.0,103.0,2.0
163.0,106.0,2.0
131.0,108.0,2.0
132.0,103.0,2.0
150.0,102.0,2.0
166.0,104.0,2.0
132.0,104.0,2.0
144.0,101.0,2.0
133.0,109.0,2.0
132.0,109.0,2.0
147.0,104.0,2.0
152.0,101.0,2.0
139.0,102.0,2.0
149.0,102.0,2.0
135.0,106.0,2.0
159.0,109.0,2.0
130.0,102.0,2.0
130.0,104.0,2.0
168.0,109.0,2.0
168.0,108.0,2.0
133.0,109.0,2.0
170.0,106.0,2.0
140.0,104.0,2.0
163.0,108.0,2.0
160.0,104.0,2.0
142.0,109.0,2.0
169.0,101.0,2.0
162.0,103.0,2.0
166.0,101.0,2.0
147.0,108.0,2.0
153.0,104.0,2.0
152.0,101.0,2.0
150.0,102.0,2.0
166.0,103.0,2.0
166.0,103.0,2.0
153.0,109.0,2.0
166.0,105.0,2.0
161.0,109.0,2.0
164.0,102.0,2.0
153.0,107.0,2.0
145.0,105.0,2.0
156.0,106.0,2.0
151.0,101.0,2.0
150.0,104.0,2.0
165.0,103.0,2.0
130.0,106.0,2.0
164.0,109.0,2.0
154.0,104.0,2.0
148.0,105.0,2.0
168.0,107.0,2.0
165.0,109.0,2.0
161.0,107.0,2.0
144.0,104.0,2.0
167.0,107.0,2.0
149.0,103.0,2.0
158.0,101.0,2.0
161.0,101.0,2.0
144.0,104.0,2.0
155.0,109.0,2.0
143.0,102.0,2.0
161.0,106.0,2.0
147.0,103.0,2.0
136.0,105.0,2.0
143.0,109.0,2.0
146.0,103.0,2.0
156.0,103.0,2.0
149.0,102.0,2.0
150.0,101.0,2.0
139.0,109.0,2.0
131.0,107.0,2.0
134.0,106.0,2.0
168.0,102.0,2.0
145.0,106.0,2.0
133.0,104.0,2.0
142.0,102.0,2.0
158.0,101.0,2.0
147.0,101.0,2.0
134.0,103.0,2.0
141.0,102.0,2.0
143.0,107.0,2.0
135.0,105.0,2.0
142.0,109.0,2.0
130.0,106.0,2.0
130.0,102.0,2.0
145.0,108.0,2.0
146.0,103.0,2.0
157.0,106.0,2.0
136.0,103.0,2.0
146.0,109.0,2.0
159.0,102.0,2.0
158.0,109.0,2.0
150.0,106.0,2.0
159.0,104.0,2.0
145.0,101.0,2.0
165.0,109.0,2.0
133.0,107.0,2.0
144.0,102.0,2.0
160.0,108.0,2.0
167.0,103.0,2.0
162.0,106.0,2.0
134.0,102.0,2.0
163.0,103.0,2.0
142.0,108.0,2.0
137.0,102.0,2.0
157.0,106.0,2.0
160.0,106.0,2.0
157.0,109.0,2.0
153.0,108.0,2.0
146.0,104.0,2.0
161.0,106.0,2.0
168.0,102.0,2.0
151.0,102.0,2.0
153.0,108.0,2.0
162.0,107.0,2.0
147.0,106.0,2.0
152.0,102.0,2.0
140.0,103.0,2.0
151.0,106.0,2.0
135.0,108.0,2.0
134.0,106.0,2.0
135.0,107.0,2.0
152.0,102.0,2.0
170.0,106.0,2.0
168.0,106.0,2.0
137.0,105.0,2.0
163.0,106.0,2.0
157.0,103.0,2.0
137.0,106.0,2.0
136.0,108.0,2.0
142.0,101.0,2.0
152.0,109.0,2.0
154.0,101.0,2.0
144.0,101.0,2.0
153.0,103.0,2.0
143.0,104.0,2.0
130.0,105.0,2.0
167.0,109.0,2.0
154.0,101.0,2.0
137.0,107.0,2.0
152.0,108.0,2.0
148.0,109.0,2.0
157.0,104.0,2.0
145.0,103.0,2.0
163.0,101.0,2.0
168.0,104.0,2.0
167.0,106.0,2.0
154.0,109.0,2.0
166.0,102.0,2.0
149.0,109.0,2.0
132.0,109.0,2.0
170.0,104.0,2.0
163.0,103.0,2.0
158.0,107.0,2.0
149.0,104.0,2.0
144.0,107.0,2.0
155.0,104.0,2.0
152.0,106.0,2.0
137.0,109.0,2.0
169.0,106.0,2.0
130.0,103.0,2.0
136.0,109.0,2.0
165.0,109.0,2.0
156.0,101.0,2.0
135.0,103.0,2.0
137.0,108.0,2.0
152.0,104.0,2.0
151.0,105.0,2.0
167.0,106.0,2.0
153.0,109.0,2.0
151.0,108.0,2.0
135.0,108.0,2.0
143.0,104.0,2.0
156.0,105.0,2.0
163.0,107.0,2.0
132.0,103.0,2.0
165.0,102.0,2.0
153.0,106.0,2.0
158.0,101.0,2.0
135.0,103.0,2.0
165.0,101.0,2.0
166.0,101.0,2.0
131.0,102.0,2.0
143.0,103.0,2.0
168.0,103.0,2.0
136.0,106.0,2.0
163.0,108.0,2.0
169.0,104.0,2.0
130.0,108.0,2.0
134.0,107.0,2.0
152.0,103.0,2.0
142.0,109.0,2.0
148.0,108.0,2.0
145.0,106.0,2.0
150.0,102.0,2.0
147.0,109.0,2.0
143.0,101.0,2.0
143.0,104.0,2.0
166.0,106.0,2.0
157.0,103.0,2.0
159.0,104.0,2.0
133.0,103.0,2.0
152.0,107.0,2.0
166.0,107.0,2.0
149.0,102.0,2.0
145.0,108.0,2.0
170.0,104.0,2.0
140.0,107.0,2.0
160.0,106.0,2.0
139.0,104.0,2.0
164.0,108.0,2.0
139.0,104.0,2.0
135.0,105.0,2.0
138.0,106.0,2.0
157.0,101.0,2.0
155.0,102.0,2.0
169.0,107.0,2.0
155.0,104.0,2.0
146.0,103.0,2.0
140.0,107.0,2.0
137.0,106.0,2.0
141.0,109.0,2.0
140.0,102.0,2.0
145.0,108.0,2.0
148.0,108.0,2.0
132.0,105.0,2.0
144.0,102.0,2.0
147.0,108.0,2.0
142.0,101.0,2.0
159.0,101.0,2.0
135.0,105.0,2.0
138.0,107.0,2.0
134.0,108.0,2.0
130.0,105.0,2.0
158.0,102.0,2.0
136.0,107.0,2.0
139.0,102.0,2.0
158.0,109.0,2.0
133.0,109.0,2.0
136.0,109.0,2.0
139.0,104.0,2.0
161.0,106.0,2.0
165.0,106.0,2.0
131.0,103.0,2.0
157.0,105.0,2.0
169.0,105.0,2.0
139.0,105.0,2.0
139.0,108.0,2.0
142.0,107.0,2.0
166.0,107.0,2.0
131.0,105.0,2.0
156.0,105.0,2.0
160.0,101.0,2.0
154.0,105.0,2.0
149.0,108.0,2.0
130.0,108.0,2.0
162.0,102.0,2.0
160.0,107.0,2.0
154.0,101.0,2.0
130.0,105.0,2.0
160.0,106.0,2.0
167.0,109.0,2.0
143.0,107.0,2.0
166.0,106.0,2.0
138.0,108.0,2.0
142.0,109.0,2.0
153.0,105.0,2.0
142.0,102.0,2.0
159.0,108.0,2.0
170.0,108.0,2.0
163.0,107.0,2.0
155.0,101.0,2.0
143.0,103.0,2.0
153.0,102.0,2.0
167.0,101.0,2.0
147.0,108.0,2.0
135.0,107.0,2.0
160.0,104.0,2.0
163.0,102.0,2.0
137.0,107.0,2.0
145.0,107.0,2.0
151.0,105.0,2.0
132.0,106.0,2.0
130.0,108.0,2.0
163.0,106.0,2.0
158.0,101.0,2.0
131.0,108.0,2.0
156.0,108.0,2.0
156.0,102.0,2.0
150.0,106.0,2.0
147.0,101.0,2.0
166.0,109.0,2.0
133.0,104.0,2.0
136.0,104.0,2.0
130.0,101.0,2.0
162.0,105.0,2.0
163.0,109.0,2.0
149.0,104.0,2.0
168.0,103.0,2.0
140.0,106.0,2.0
159.0,104.0,2.0
136.0,101.0,2.0
154.0,105.0,2.0
138.0,106.0,2.0
138.0,101.0,2.0
163.0,106.0,2.0
156.0,105.0,2.0
164.0,101.0,2.0
166.0,104.0,2.0
158.0,108.0,2.0
130.0,109.0,2.0
130.0,109.0,2.0
138.0,107.0,2.0
154.0,108.0,2.0
158.0,101.0,2.0
141.0,105.0,2.0
138.0,103.0,2.0
131.0,103.0,2.0
144.0,102.0,2.0
150.0,106.0,2.0
159.0,102.0,2.0
141.0,109.0,2.0
166.0,106.0,2.0
155.0,106.0,2.0
160.0,106.0,2.0
145.0,109.0,2.0
139.0,108.0,2.0
161.0,108.0,2.0
150.0,101.0,2.0
169.0,105.0,2.0
163.0,104.0,2.0
166.0,103.0,2.0
134.0,104.0,2.0
146.0,102.0,2.0
163.0,102.0,2.0
131.0,106.0,2.0
169.0,101.0,2.0
134.0,103.0,2.0
140.0,107.0,2.0
133.0,108.0,2.0
151.0,108.0,2.0
134.0,104.0,2.0
130.0,103.0,2.0
159.0,106.0,2.0
166.0,108.0,2.0
153.0,103.0,2.0
168.0,109.0,2.0
138.0,106.0,2.0
159.0,108.0,2.0
152.0,108.0,2.0
166.0,101.0,2.0
151.0,109.0,2.0
139.0,104.0,2.0
170.0,105.0,2.0
148.0,107.0,2.0
138.0,105.0,2.0
149.0,101.0,2.0
147.0,101.0,2.0
161.0,103.0,2.0
141.0,107.0,2.0
146.0,107.0,2.0
148.0,105.0,2.0
165.0,109.0,2.0
138.0,106.0,2.0
144.0,102.0,2.0
141.0,104.0,2.0
146.0,101.0,2.0
132.0,102.0,2.0
150.0,102.0,2.0
154.0,109.0,2.0
169.0,102.0,2.0
140.0,103.0,2.0
145.0,109.0,2.0
148.0,106.0,2.0
137.0,101.0,2.0
149.0,102.0,2.0
167.0,104.0,2.0
147.0,103.0,2.0
168.0,102.0,2.0
131.0,103.0,2.0
169.0,107.0,2.0
154.0,101.0,2.0
162.0,104.0,2.0
162.0,108.0,2.0
169.0,104.0,2.0
155.0,101.0,2.0
156.0,109.0,2.0
154.0,103.0,2.0
159.0,101.0,2.0
154.0,103.0,2.0
152.0,104.0,2.0
163.0,103.0,2.0
144.0,106.0,2.0
144.0,107.0,2.0
131.0,106.0,2.0
155.0,103.0,2.0
149.0,102.0,2.0
149.0,104.0,2.0
138.0,104.0,2.0
165.0,104.0,2.0
165.0,104.0,2.0
150.0,102.0,2.0
131.0,108.0,2.0
139.0,105.0,2.0
167.0,102.0,2.0
156.0,107.0,2.0
154.0,102.0,2.0
144.0,105.0,2.0
131.0,106.0,2.0
154.0,105.0,2.0
136.0,107.0,2.0
138.0,109.0,2.0
138.0,109.0,2.0
165.0,101.0,2.0
165.0,104.0,2.0
145.0,101.0,2.0
130.0,106.0,2.0
158.0,108.0,2.0
149.0,104.0,2.0
149.0,108.0,2.0
145.0,101.0,2.0
165.0,105.0,2.0
151.0,107.0,2.0
163.0,102.0,2.0
130.0,108.0,2.0
149.0,105.0,2.0
139.0,105.0,2.0
163.0,107.0,2.0
153.0,109.0,2.0
157.0,104.0,2.0
139.0,109.0,2.0
132.0,105.0,2.0
150.0,109.0,2.0
167.0,106.0,2.0
134.0,104.0,2.0
149.0,106.0,2.0
156.0,102.0,2.0
193.0,112.0,3.0
190.0,193.0,3.0
202.0,119.0,3.0
199.0,109.0,3.0
192.0,119.0,3.0
205.0,132.0,3.0
193.0,137.0,3.0
207.0,113.0,3.0
202.0,114.0,3.0
206.0,135.0,3.0
193.0,181.0,3.0
208.0,191.0,3.0
199.0,157.0,3.0
206.0,189.0,3.0
209.0,188.0,3.0
208.0,176.0,3.0
196.0,128.0,3.0
190.0,182.0,3.0
209.0,167.0,3.0
205.0,157.0,3.0
200.0,125.0,3.0
191.0,110.0,3.0
197.0,109.0,3.0
200.0,191.0,3.0
209.0,136.0,3.0
205.0,168.0,3.0
203.0,172.0,3.0
205.0,187.0,3.0
190.0,118.0,3.0
204.0,116.0,3.0
194.0,183.0,3.0
202.0,102.0,3.0
191.0,187.0,3.0
192.0,191.0,3.0
208.0,114.0,3.0
202.0,173.0,3.0
198.0,185.0,3.0
205.0,133.0,3.0
200.0,188.0,3.0
202.0,138.0,3.0
193.0,169.0,3.0
192.0,110.0,3.0
206.0,104.0,3.0
197.0,167.0,3.0
202.0,171.0,3.0
201.0,195.0,3.0
205.0,115.0,3.0
207.0,164.0,3.0
194.0,128.0,3.0
193.0,161.0,3.0
204.0,130.0,3.0
203.0,194.0,3.0
206.0,133.0,3.0
205.0,107.0,3.0
190.0,103.0,3.0
203.0,110.0,3.0
201.0,136.0,3.0
202.0,178.0,3.0
205.0,142.0,3.0
190.0,128.0,3.0
197.0,156.0,3.0
208.0,155.0,3.0
200.0,159.0,3.0
191.0,180.0,3.0
201.0,177.0,3.0
192.0,189.0,3.0
190.0,142.0,3.0
190.0,136.0,3.0
206.0,181.0,3.0
200.0,140.0,3.0
195.0,113.0,3.0
194.0,173.0,3.0
203.0,115.0,3.0
191.0,106.0,3.0
207.0,116.0,3.0
205.0,176.0,3.0
202.0,194.0,3.0
203.0,107.0,3.0
